Energy	Label	DecayTime	RiseTime	MSEFraction
1623.22	1	149421	198.397	0.00433935
1618.84	1	147909	653.2	0.162039
1618.87	1	150848	740.334	0.941425
1621.53	1	146957	801.258	0.56717
1620.04	1	146189	181.922	0.697486
1618.94	1	150952	402.642	0.787316
1621.69	1	152634	753.314	0.510297
1620.4	1	157157	777.646	0.159195
1622.19	1	144433	424.571	0.235911
1620.77	1	150390	210.051	0.549881
1622.21	1	150288	200.312	-0.0399615
1620.55	1	150399	685.095	0.733359
1620.88	1	157969	582.543	0.624235
1618.32	1	157248	774.48	0.248586
1619.51	1	151471	245.215	0.440248
1620.65	1	149786	625.225	0.261307
1621.54	1	148689	279.086	0.199776
1619.75	1	149103	229.583	0.0422843
1618.96	1	153523	183.437	-0.0147941
1619.25	1	153807	211.973	0.00355571
1617.9	1	149256	354.499	0.0375044
1616.86	1	151845	773.128	0.810941
1618.6	1	148345	198.96	0.0337794
1620.62	1	161805	823.032	0.700043
1616.8	1	143233	197.201	-0.00910401
1619.21	1	151002	817.382	0.892883
1619.12	1	140727	321.23	0.0875638
1621.31	1	155705	343.772	0.945374
1620.43	1	148975	738.436	0.723791
1618.64	1	143718	190.774	0.019658
1620.63	1	149290	193.796	-0.0159798
1621.73	1	146012	748.382	0.123894
1619.12	1	154420	459.415	0.918668
1621.37	1	141759	658.517	0.397717
1620.14	1	154370	815.688	0.714298
1618.6	1	157242	235.34	0.0231915
1616.98	1	148650	202.599	-0.0237667
1621.19	1	160966	639.356	0.258491
1620.41	1	153879	675.376	0.332991
1620.28	1	153299	337.117	0.773654
1620.89	1	145471	244.363	1.03319
1620.04	1	151719	848.803	0.905071
1617.19	1	141894	204.96	0.704736
1619.68	1	141325	289.471	0.571725
1620.21	1	148487	837.006	0.772474
1619.26	1	143738	377.014	0.670146
1620.9	1	142678	194.217	0.0236073
1616.86	1	149466	777.207	0.196027
1619.78	1	151186	212.423	0.0237978
1621.33	1	150829	575.404	0.281784
1619.54	1	157127	612.525	0.0214847
1620.02	1	159852	878.908	0.238496
1619.73	1	153996	880.719	0.711265
1620.85	1	157841	324.66	0.73428
1619.15	1	155241	489.298	0.200309
1618.93	1	150392	622.49	0.798848
1620.13	1	146176	460.42	0.689603
1623.63	1	149373	493.143	0.476379
1620.73	1	146782	796.759	0.33058
1621.66	1	148823	386.626	0.435588
1619.89	1	155356	318.135	0.687704
1619.53	1	156046	719.322	0.356649
1618.47	1	154246	654.794	0.177742
1621.94	1	148172	803.762	0.708846
1620.13	1	146397	786.52	0.0148352
1619.7	1	157888	683.961	0.250391
1619.6	1	148767	194.596	0.00627661
1621	1	152454	366.738	0.540223
1617.6	1	150670	677.885	0.329583
1621.48	1	149999	201.286	-0.00510532
1619.63	1	150920	174.979	0.965135
1619.24	1	151931	473.57	0.484852
1620.29	1	149072	411.895	0.0266963
1620.54	1	144915	811.165	0.350793
1617.91	1	152191	490.976	0.312946
1620.19	1	150654	412.683	0.132107
1620.27	1	140755	665.76	0.363666
1621.42	1	158629	424.002	0.577215
1619.83	1	155597	185.177	-0.00326183
1621.62	1	157258	642.036	0.872193
1621.89	1	151941	893.988	0.813968
1621.36	1	144130	662.281	0.207601
1619.66	1	152707	629.015	0.37984
1621.81	1	150678	372.828	0.37253
1618.52	1	150441	772.015	0.741627
1621.41	1	150950	189.538	-1.32426e-06
1620.49	1	151933	186.936	-0.026867
1618.89	1	146559	656.5	0.722099
1621.39	1	143528	713.938	0.80518
1622.92	1	145369	516.46	0.839392
1620.48	1	158074	181.728	0.0339168
1619.25	1	152604	568.393	0.716905
1619.18	1	151423	616.753	1.01256
1621.17	1	145280	283.39	0.304
1620.88	1	155402	205.582	0.0131096
1619.87	1	149817	830.685	0.276161
1621.42	1	146099	186.703	-0.0120575
1621.33	1	158365	215.506	0.0144645
1620.31	1	150472	831.554	0.253444
1622.1	1	152980	175.611	-0.00898323
1619.32	1	151406	266.003	0.676803
1622.16	1	150518	202.608	-0.0153604
1621.61	1	143542	846.736	0.20813
1620.2	1	136588	732.317	0.0743336
1618.47	1	148952	202.828	0.0389361
1617.78	1	147459	886.904	0.494382
1620.82	1	152211	853.958	0.575373
1620.49	1	151317	216.23	0.58999
1621.47	1	152608	575.802	0.134678
1620.91	1	154982	574.544	0.115531
1622.07	1	147156	166.355	-0.0334726
1619.16	1	148968	249.931	0.31344
1618.88	1	157840	389.895	0.442619
1620.56	1	148347	224.67	0.0083838
1620.61	1	150929	562.174	0.89659
1619.67	1	157491	570.691	0.127909
1620.51	1	152860	710.986	0.902753
1618.35	1	149440	420.51	0.0565904
1617.66	1	149619	521.469	0.21051
1620.49	1	159335	709.763	0.0897673
1618.47	1	158848	227.004	0.687817
1620.01	1	148199	617.569	0.800263
1620.62	1	154547	243.782	0.00658184
1618.99	1	150221	187.08	0.0024471
1621.49	1	145167	705.904	0.0341738
1620.52	1	151969	456.596	0.463181
1619.34	1	141123	571.926	0.708729
1618.02	1	151433	284.349	0.0131923
1620.73	1	149632	213.319	-0.0130605
1621.33	1	157471	642.261	0.773234
1619.76	1	151475	151.934	0.0337547
1620.85	1	155381	218.416	0.0313872
1621.57	1	150845	445.476	0.241724
1621.73	1	144778	240.93	0.582076
1618.83	1	155933	424.485	0.744911
1622.82	1	154673	824.274	0.129505
1619.44	1	154984	367.423	0.329478
1620.47	1	140989	179.353	-0.00693121
1619.33	1	154229	184.7	0.680829
1619.51	1	154495	233.572	0.0153744
1619.35	1	157961	870.449	0.304377
1621.31	1	155527	710.664	0.322249
1619.34	1	152176	786.656	0.351383
1618.1	1	154179	694.327	0.360132
1617.83	1	151248	614.2	0.529031
1616.86	1	148434	222.469	0.205653
1618.26	1	158741	194.925	-0.0285735
1618.51	1	142959	597.089	0.248357
1618.06	1	157242	167.095	0.00666625
1621.13	1	149902	713.821	0.417805
1620.29	1	148533	875.745	0.195097
1620.34	1	143391	334.769	0.120715
1621.44	1	151448	190.787	-0.0124109
1619.06	1	150659	432.8	0.634085
1619.96	1	147425	168.186	0.00867499
1619.15	1	153126	351.479	0.424686
1618.74	1	150927	192.33	0.00122683
1620.66	1	140228	176.571	0.0371959
1622.24	1	148850	207.236	0.407177
1619.08	1	151275	857.639	0.463366
1616.23	1	138574	211.063	0.0305476
1620.03	1	153078	491.873	0.0691662
1620.9	1	154950	333.217	0.389425
1619.11	1	145418	213.683	0.0350035
1623.5	1	153021	465.005	0.203473
1618.12	1	154122	234.966	0.347456
1617.76	1	152630	214.05	-0.0325657
1619.56	1	149430	367.04	0.189528
1620.42	1	141792	675.754	0.948005
1620.85	1	155313	390.024	0.976984
1622.01	1	150681	734.354	0.0505138
1622.14	1	155027	197.149	0.00437809
1622.08	1	147210	190.804	-0.00863448
1620.98	1	152486	202.915	-0.0171745
1620.57	1	151592	358.823	0.917843
1619.63	1	142760	261.628	0.179781
1619.27	1	146722	186.123	-0.0320486
1620.41	1	146509	383.855	0.3343
1618.77	1	150283	460.378	0.743895
1620.24	1	158909	523.93	0.353538
1618.33	1	157520	569.327	0.560733
1617.87	1	151691	227.701	-0.00158528
1618.89	1	146758	225.352	1.01336
1622.19	1	152494	325.236	0.646329
1620.51	1	140700	254.06	0.570322
1621.86	1	155357	502.965	0.706832
1620.62	1	155488	361.54	0.963785
1619.27	1	151587	219.494	0.0244524
1619.63	1	155240	743.64	0.750864
1618.4	1	150195	230.995	-0.0152514
1622.36	1	146678	775.954	0.101892
1621.77	1	157669	185.468	-0.0334863
1620.86	1	151084	426.515	0.48485
1620.71	1	143195	779.575	0.314705
1619.73	1	153465	187.624	-0.0439898
1619.19	1	153084	584.822	0.480099
1621.26	1	145683	484.059	0.665849
1622.36	1	151062	249.745	0.78044
1618.76	1	152825	643.047	0.759892
1620.85	1	154319	599.628	0.359145
1619.63	1	147254	193.062	0.214214
1618.56	1	150461	881.976	0.933865
1619.03	1	144733	316.692	0.683908
1620.49	1	157366	785.126	0.366921
1619.44	1	150014	227.693	0.0305254
1619.05	1	141396	661.486	0.348813
1617.38	1	147603	526.196	0.117459
1621.67	1	153942	205.975	0.00332588
1620.75	1	155069	213.533	0.00384953
1618.87	1	154873	281.625	0.927664
1617.56	1	150292	901.134	0.653294
1620.24	1	152308	807.963	0.965512
1619.31	1	150305	248.942	0.0516349
1619.72	1	151830	534.042	0.620851
1620.83	1	149636	782.03	0.161745
1622.52	1	153869	329.234	0.710727
1618.62	1	153533	521.64	0.82687
1618.98	1	156472	214.286	-0.00254925
1617.92	1	148617	145.818	-0.0171816
1619.98	1	146757	346.281	0.475119
1620.77	1	151375	684.995	0.648672
1621.68	1	159789	441.419	0.686036
1621.71	1	140891	625.129	0.210672
1618.04	1	151163	208.255	0.171319
1619.06	1	159806	438.301	0.326342
1618.89	1	140121	787.681	0.242132
1620.35	1	146073	643.019	0.2373
1619.45	1	141907	214.864	0.0215345
1620.9	1	148635	253.026	0.887356
1619.21	1	157546	447.209	0.296555
1622.32	1	142930	483.985	0.644048
1617.59	1	153794	552.697	0.607932
1620.3	1	154359	266.387	0.732254
1619.75	1	155978	365.997	0.713342
1620.41	1	151016	692.704	0.532737
1621.41	1	146649	436.731	0.506182
1620.54	1	151838	209.356	0.00232659
1620.83	1	152294	760.498	0.517392
1620.3	1	150604	183.703	0.00547664
1621.52	1	145454	748.427	0.706417
1621.52	1	148551	807.815	0.743784
1617.11	1	150549	194.112	-0.00164919
1619.68	1	160771	226.459	-0.0133984
1621.06	1	151452	587.307	0.703321
1618.14	1	154309	870.218	0.16087
1619.29	1	155756	541.662	0.826424
1619.72	1	150172	240.226	0.326585
1620.16	1	145948	786.071	0.84934
1619.16	1	147690	615.381	0.711755
1618.95	1	148705	190.283	-0.0194044
1622.89	1	150846	637.64	0.437815
1621.27	1	151701	715.42	0.424745
1617.28	1	147970	372.698	0.505599
1622.67	1	157431	200.394	0.0208486
1621.89	1	152458	891.466	0.376768
1619.67	1	147532	432.944	0.512739
1619.03	1	147379	223.854	0.149043
1619.23	1	144031	591.112	0.776502
1620.33	1	143716	742.12	0.58078
1619.81	1	150961	387.868	0.799038
1619.75	1	155763	207.675	-0.0239185
1620.12	1	154570	384.322	0.707828
1619.92	1	156459	397.37	0.507062
1620.75	1	141631	197.682	-0.00235295
1622.55	1	148186	867.43	0.613195
1620.47	1	150383	377.286	1.01809
1618.93	1	149828	650.984	0.653952
1619.1	1	154701	229.602	-0.0332512
1623.49	1	152273	487.253	0.980127
1621.43	1	142382	751.285	0.95411
1619.35	1	145872	704.391	0.162102
1619.64	1	151299	361.77	0.743748
1619.79	1	146623	683.943	0.138411
1619.67	1	157290	896.981	0.413275
1619.52	1	145933	500.63	0.259956
1618.07	1	153657	658.639	0.458098
1620.07	1	148014	396.329	0.578473
1619.33	1	147371	283.214	0.136032
1622.46	1	153046	276.949	0.62984
1620.95	1	147067	256.13	0.549331
1619.85	1	140562	364.171	0.401908
1621.27	1	152460	586.323	0.598974
1620.82	1	146393	676.714	0.115617
1619.1	1	149871	768.648	0.0973092
1621.62	1	153659	200.892	-0.0245894
1617.94	1	151564	928.159	0.243818
1621.16	1	144211	163.084	0.0244476
1620.23	1	147857	218.756	0.00279408
1618.63	1	147761	169.606	-0.046697
1619.14	1	149388	902.278	0.649321
1621.62	1	149590	201.859	0.00364697
1618.1	1	151040	212.076	-0.000205202
1619.01	1	144039	673.378	0.414193
1619.69	1	149626	217.364	0.0132469
1621.7	1	150990	192.889	0.878348
1618.48	1	155939	207.55	0.194684
1623.08	1	153974	747.083	0.765941
1618.67	1	152077	189.797	0.013248
1620.75	1	152329	290.137	0.403858
1620.19	1	145581	857.086	0.884818
1619.66	1	144993	326.812	0.773283
1619.17	1	145068	247.961	0.59917
1622.38	1	148183	189.2	-0.00767042
1619.15	1	144714	841.093	0.0688034
1619.4	1	150551	770.725	0.328751
1619.97	1	155437	766.779	0.996637
1620.61	1	144387	724.491	0.916019
1618.86	1	149554	298.135	0.507313
1623.72	1	150833	190.818	0.0163962
1620.3	1	150690	207.531	0.535437
1620.42	1	149678	289.708	0.745519
1617.59	1	147076	234.523	0.0260658
1621	1	153042	402.256	0.554578
1621.4	1	147016	176.884	-0.0284037
1618.18	1	150315	747.444	0.497209
1618.58	1	152590	436.334	0.364386
1618.81	1	152760	409.847	0.691819
1618.42	1	141041	318.938	0.474552
1620.32	1	154194	373.569	0.447678
1618.8	1	152093	202.71	0.0304861
1622.09	1	143394	255.611	0.667672
1618.01	1	152929	202.047	-0.0264951
1617.79	1	145848	823.109	0.616481
1620.92	1	148007	191.272	0.745837
1621.18	1	154186	436.437	0.62905
1618.86	1	145701	634.99	0.803131
1618.67	1	153571	529.733	0.469239
1618.45	1	152495	176.128	0.0206396
1619.62	1	142056	197.207	0.0350769
1620.48	1	147428	336.556	0.217796
1619.34	1	150510	279.321	0.47623
1620.9	1	151999	698.426	0.627437
1620.5	1	153282	596.845	0.822994
1619.26	1	137863	198.054	0.00561219
1619.9	1	146267	287.483	0.420462
1621.72	1	154757	838.125	0.54656
1621.85	1	149901	761.068	0.566331
1620.18	1	142430	294.321	0.700644
1621.07	1	156165	690.795	0.412353
1618.82	1	162036	657.033	0.542269
1617.72	1	151218	258.821	0.605409
1618.7	1	145296	250.874	0.484459
1619.58	1	145348	658.203	0.0857456
1617.86	1	155694	850.731	0.824327
1619.69	1	148689	179.298	-0.00938147
1618.18	1	148600	433.803	0.00757555
1614.6	1	152728	400.173	0.44926
1622.12	1	141197	810.561	0.931799
1620.31	1	148397	184.253	-0.0148784
1619.44	1	144398	670.057	0.5148
1620.9	1	143914	898.539	0.535829
1614.15	1	154649	686.047	0.932645
1621.95	1	151954	463.625	0.728309
1620.54	1	151614	507.609	0.425178
1618.92	1	145015	204.549	-3.32026e-05
1617.11	1	145636	181.48	-0.0302398
1621.12	1	146902	257.01	0.75236
1620.8	1	145084	214.561	0.00217595
1619.4	1	153728	448.98	0.369905
1620.9	1	152771	750.51	0.559794
1619.6	1	147475	707.135	0.171103
1617.66	1	149258	380.516	0.705827
1621.35	1	151917	208.477	0.0438672
1619.71	1	150240	165.309	-0.0152675
1620.95	1	145645	770.95	0.402862
1618.6	1	141492	592.419	0.85927
1619.3	1	148907	253.311	0.31123
1620.54	1	152767	380.243	0.947352
1618.88	1	146992	286.154	0.886298
1620.27	1	159046	245.912	0.00513447
1619.29	1	147191	265.882	0.0221233
1620.88	1	153607	258.001	0.849694
1620.28	1	148357	454.872	0.515864
1621.58	1	152672	316.866	0.661851
1623.01	1	144102	568.831	0.890705
1619.26	1	157541	392.083	0.374868
1617.85	1	154541	883.239	0.920689
1618.29	1	145673	462.122	0.771919
1619.44	1	146964	586.066	0.872591
1620.51	1	142867	870.118	0.99587
1620.57	1	148748	335.235	0.83841
1619.66	1	148224	162.764	-0.0138674
1618.75	1	151841	449.693	0.475359
1618.62	1	150263	352.876	0.947
1621.29	1	143872	241.395	0.0407315
1623.86	1	144356	677.697	0.0918013
1621.07	1	149951	480.524	0.832048
1617.21	1	149660	483.93	0.0824877
1621.81	1	151163	788.208	0.134491
1620.72	1	144285	186.958	0.00436887
1618.79	1	149721	191.618	-0.0265834
1620.29	1	160092	568.571	0.173951
1620.88	1	155800	699.964	0.35938
1619.12	1	141733	231.041	0.00108538
1620.29	1	148381	214.113	0.432209
1618.93	1	149065	601.053	0.5422
1619.17	1	141148	240.112	0.465963
1620.99	1	149701	212.616	-0.00710415
1616.71	1	149189	352.268	0.617167
1617.99	1	148851	789.703	0.181011
1619.9	1	149520	606.776	2.81882e-05
1618.6	1	147833	677.336	0.605768
1621.16	1	138663	265.029	0.500724
1620.68	1	138188	195.08	-0.00925489
1620.34	1	160922	665.877	0.878156
1621.62	1	148217	502.766	0.159126
1620.24	1	145648	593.556	0.258485
1619.71	1	161021	641.782	0.817681
1620.92	1	150709	366.823	0.317175
1621.66	1	150887	539.916	0.633403
1618.36	1	150528	275.009	0.1197
1618.08	1	149994	273.014	0.261619
1620.86	1	158792	561.729	0.949022
1619.8	1	145206	562.325	0.706717
1620.41	1	159490	688.955	0.989264
1619.57	1	149286	197.391	0.186167
1616.9	1	144263	486.536	0.455614
1621.24	1	150174	629.409	0.0421539
1620.6	1	149290	366.145	0.588504
1621.72	1	148801	669.227	0.175677
1620.19	1	139840	554.876	0.271768
1621.16	1	148546	578.124	0.420694
1623.2	1	156873	807.17	0.562557
1618.51	1	158264	388.626	0.21223
1619.19	1	158056	208.211	0.00080884
1620.79	1	150917	619.039	0.247134
1619.42	1	151212	205.747	-0.0293218
1620.12	1	154553	521.541	0.336619
1622.1	1	149819	841.121	0.189465
1620.77	1	144045	745.69	0.947592
1620.23	1	147320	833.331	0.269427
1620.53	1	140294	438.293	0.173037
1621.74	1	146867	645.676	0.465838
1618.78	1	149302	438.424	0.725957
1619.84	1	158854	730.989	0.793108
1619.73	1	145672	476.537	0.813166
1621.52	1	149270	430.93	0.783294
1618.06	1	148352	204.046	0.00786779
1617.78	1	155820	181.576	0.000103705
1619.69	1	151497	224.553	-0.00123634
1619.7	1	153850	785.091	0.428499
1620.59	1	149737	866.852	0.317683
1621.46	1	144942	773.064	0.770467
1621.65	1	146756	171.788	-0.0127549
1621.99	1	149460	693.216	0.843236
1621.44	1	143043	822.641	0.0829749
1618.88	1	148999	393.84	0.691676
1619.93	1	154999	456.561	0.151449
1619	1	146959	211.502	-0.0316608
1620.67	1	148457	826.755	0.532391
1621.86	1	146687	829.266	0.323211
1621.53	1	149835	363.146	0.33942
1622.97	1	156501	759.547	0.482728
1619.97	1	158021	228.318	0.873647
1621.72	1	155920	545.446	0.86579
1620.12	1	148410	211.268	0.0179696
1620.94	1	147874	889.65	0.220865
1621.56	1	151216	492.776	0.228881
1621.9	1	153980	266.211	0.622715
1620.23	1	147405	854.74	0.797614
1620.96	1	147057	315.253	0.00170978
1621.78	1	140405	209.463	0.000301156
1620.14	1	148943	311.485	0.347324
1617.29	1	150530	567.501	0.31239
1620.26	1	132414	866.047	0.828807
1620.72	1	144078	696.669	0.835287
1616.95	1	151850	483.12	0.653574
1619.82	1	144562	581.564	1.00822
1620.38	1	156349	275.019	0.131632
1618.95	1	150957	785.204	0.705659
1620.18	1	147995	466.094	0.228803
1620.77	1	152541	193.006	0.0183194
1618.46	1	138001	525.209	0.752366
1618.99	1	161425	755.322	0.791013
1620.72	1	157525	714.67	0.247082
1620.69	1	155973	334.08	0.56726
1620.81	1	142242	854.661	0.919921
1623.11	1	154613	242.339	0.0883702
1620.25	1	147304	586.656	0.0229968
1619.95	1	157885	223.619	-0.0205525
1617.49	1	155564	785.494	0.628497
1621.71	1	151379	510.925	0.374938
1621.65	1	153810	287.167	1.0048
1621.54	1	145558	731.528	0.172869
1618.77	1	148581	529.964	0.223893
1620.89	1	147341	179.669	0.0122214
1617.87	1	150807	530.864	0.815041
1619.64	1	147885	465.2	0.0198318
1617.77	1	152030	552.63	0.704358
1619.1	1	154453	204.692	-0.000969728
1621.62	1	152649	205.945	0.512289
1619.62	1	142630	743.28	0.275115
1619.29	1	145094	586.782	0.958134
1618.82	1	144379	774.313	0.306978
1619.44	1	146025	818.498	0.572199
1620.28	1	153246	721.456	0.227833
1619.22	1	145619	821.196	0.208538
1618.91	1	148790	697.968	0.704261
1621.06	1	155889	833.263	0.9065
1617.38	1	141564	373.157	0.0319515
1620.82	1	163759	307.657	0.216816
1620.18	1	153378	219.345	0.891136
1618.33	1	152412	538.803	0.553556
1620.27	1	148809	860.191	0.162149
1617.86	1	143308	345.406	0.613965
1620.75	1	157528	607.26	0.740427
1619.94	1	152982	674.454	0.471003
1622.05	1	147689	188.457	0.0322954
1623.2	1	151135	147.095	0.0215819
1617.67	1	146226	832.032	0.373494
1622.17	1	149792	692.784	0.715719
1618.79	1	153884	416.222	0.982001
1620.54	1	140274	761.211	0.794003
1619.01	1	149981	663.661	0.765175
1620.22	1	141039	376.32	0.290635
1621.72	1	151223	304.926	0.699608
1622.8	1	149656	640.348	0.495889
1621.31	1	148822	464.668	0.560858
1619.44	1	154655	654.577	0.415274
1620.06	1	156265	467.478	0.306268
1620.64	1	152805	223.44	0.0468327
1618.86	1	152197	195.105	0.0864167
1619.97	1	148485	217.358	0.159493
1621.5	1	143890	317.773	0.897438
1618.42	1	156173	343.261	0.792394
1617.43	1	147156	891.989	0.0287513
1616.6	1	148322	368.017	0.901404
1622.18	1	150091	257.019	0.151767
1619.41	1	157155	673.189	0.809791
1619.17	1	147585	204.659	-0.00884764
1619.34	1	146713	650.744	0.976605
1620.28	1	147873	697.738	0.697969
1622.32	1	153275	499.256	0.533959
1619.49	1	158751	213.006	-0.0068515
1620.32	1	144756	491.825	0.947491
1620.43	1	148924	440.068	0.970615
1618.09	1	149928	179.454	0.979785
1618.97	1	146462	713.987	0.280087
1620.28	1	142701	870.723	0.704158
1617.55	1	144607	323.313	0.229375
1618.62	1	141339	170.522	-0.00132371
1619.72	1	152372	625.082	0.217769
1619.06	1	143290	220.662	0.0154199
1622.65	1	153960	505.887	0.343565
1620.96	1	146712	887.06	0.295988
1621.38	1	148661	586.355	0.00893293
1624.14	1	153181	538.182	0.543284
1621.54	1	150701	423.17	0.437067
1621.09	1	145314	596.291	0.790615
1620.19	1	151273	174.199	0.00585428
1620.87	1	150474	222.357	0.00736862
1620.92	1	146375	182.824	0.0848728
1617.28	1	150242	793.746	0.718572
1619.13	1	153532	533.97	0.0695748
1620.32	1	156409	547.069	0.265231
1620.01	1	143980	395.588	0.394927
1623.12	1	147035	186.995	0.00643101
1620.19	1	141790	214.884	0.0258038
1620.6	1	151562	592.148	0.959581
1621.09	1	141330	205.164	-0.0229168
1619.97	1	154803	811.245	0.427555
1619.92	1	140152	439.698	0.868513
1617.27	1	147003	641.473	0.581525
1619.42	1	158517	776.071	0.85229
1621.51	1	157339	740.733	0.780231
1620.8	1	153257	445.505	0.199312
1621.02	1	151106	207.801	0.0248691
1620.01	1	156432	527.882	0.758897
1621.53	1	152146	645.26	0.0232236
1619.55	1	139314	234.743	0.84523
1622.73	1	138132	185.459	0.0258896
1620.51	1	155932	467.555	0.559602
1618.13	1	157402	428.47	0.0544072
1619.64	1	147220	269.92	0.0084869
1619.77	1	152273	376.998	0.496648
1622.68	1	147879	621.127	0.0655001
1621.47	1	149362	172.597	-0.00415029
1616.28	1	154084	795.674	0.574596
1617.98	1	140998	585.275	0.934447
1619.87	1	154492	529.06	0.252802
1617.55	1	141881	349.577	0.863291
1619.46	1	149981	417.316	0.897717
1621.3	1	145159	245.222	0.834115
1620.66	1	143581	603.926	0.987611
1619.54	1	151707	269.133	0.418812
1619.37	1	155052	620.211	0.909796
1619.81	1	151446	497.212	0.869341
1621.69	1	142165	405.368	0.112029
1619.29	1	154187	280.987	0.283384
1618.46	1	153571	176.924	-0.0108166
1620.2	1	150860	825.015	0.457337
1622.66	1	148176	395.223	0.39131
1619.99	1	141523	529.75	0.696215
1618.49	1	146426	182.812	-0.00697468
1620.13	1	152175	433.479	0.909774
1619.98	1	151732	503.735	0.0351852
1618.95	1	143593	635.828	0.748806
1620.06	1	155169	554.338	0.368276
1618.65	1	136288	578.482	0.322935
1619.24	1	152277	910.578	0.538189
1621.66	1	146391	326.281	0.546593
1621.42	1	152059	865.125	0.905923
1619.99	1	142743	215.561	0.00772162
1619.23	1	151100	209.71	0.100611
1620.65	1	147819	705.419	0.663819
1619.37	1	156186	685.087	0.0992844
1618.78	1	158487	483.28	0.752742
1618.66	1	150370	238.842	0.937653
1621.56	1	164812	656.452	0.676276
1620.42	1	144428	154.367	0.019552
1620.89	1	145176	413.129	0.327
1619.35	1	153612	376.974	0.225418
1618.69	1	154157	207.27	-0.0129292
1619.57	1	149626	755.918	0.687835
1621.6	1	153688	319.798	0.936783
1621.3	1	145792	505.484	0.683146
1618.27	1	150709	810.741	0.0975689
1621.59	1	154482	768.94	0.112728
1620.64	1	145006	257.619	0.803014
1615.84	1	150648	234.149	0.00980106
1619.56	1	150091	489.637	0.337765
1620.78	1	143190	386.057	0.117163
1619.15	1	145031	292.108	0.362132
1620.68	1	147364	414.457	0.839178
1619.65	1	144563	399.871	0.407657
1616.88	1	156255	602.637	0.123702
1622.23	1	151624	866.166	0.61389
1619.22	1	141730	207.802	-0.00287681
1618.24	1	150057	266.646	0.98644
1620.96	1	147378	233.435	-0.0150394
1618.98	1	150439	755.177	0.0998213
1618.74	1	147197	772.39	0.557408
1620.04	1	146115	231.602	0.875076
1620.11	1	147884	714.617	0.181737
1618.86	1	145759	183.763	0.00426673
1622.19	1	150520	378.341	0.642443
1620.18	1	148037	446.061	0.985649
1618.57	1	142061	784.663	0.746487
1619.57	1	145849	227.158	0.0933923
1619.56	1	151785	173.031	-0.0217996
1620.42	1	145920	728.219	0.162199
1619.1	1	148445	177.497	0.0151063
1623.24	1	145289	420.006	0.694499
1621.93	1	142832	341.79	0.0794279
1621.43	1	152124	748.434	0.487454
1623.33	1	146014	367.599	0.504167
1622.65	1	147334	499.917	0.505664
1621.98	1	141030	336.576	0.0832692
1620.44	1	143593	465.821	0.264675
1622.09	1	146798	196.901	0.0196402
1619.85	1	147306	712.616	0.460089
1621.28	1	149205	655.867	0.626691
1620.76	1	150962	546.112	0.585687
1617.87	1	148427	832.005	0.934209
1617.65	1	144125	255.949	0.230634
1618.52	1	156849	401.823	0.314436
1620.95	1	151347	269.527	0.338834
1621.86	1	150587	227.931	0.460844
1620.3	1	157095	499.031	0.236557
1618.17	1	144371	725.671	0.321436
1619.7	1	159530	363.594	0.0159053
1619.37	1	145040	361.515	0.911211
1619.42	1	152701	628.455	0.104806
1620.94	1	145868	618.8	0.836315
1619.88	1	145639	450.743	0.890794
1619.52	1	150126	568.151	0.35442
1619.92	1	155946	574.445	0.236952
1621.33	1	156998	302.787	0.353158
1619.03	1	139652	399.442	0.0629968
1619.11	1	150980	856.818	0.885833
1620.98	1	143573	587.899	1.01471
1621.53	1	155976	324.192	0.170928
1622.45	1	158756	591.355	0.52376
1617.2	1	149601	184.615	-0.0234638
1621.61	1	145726	827.701	0.367719
1619.65	1	155891	191.306	0.40297
1622.89	1	152742	199.438	-0.034703
1620.92	1	152085	538.642	0.388607
1619.96	1	149328	643.831	0.0553112
1620.32	1	148000	273.05	0.438238
1619.27	1	146285	546.523	0.961303
1619.63	1	148286	171.184	0.00345195
1622.69	1	142667	704.587	0.0232384
1617.26	1	156944	460.654	0.0302552
1622.06	1	146710	683.335	0.854728
1620.41	1	151539	185.453	-0.0182474
1623.91	1	156689	364.709	0.0521621
1618.19	1	146872	290.905	0.474368
1619.35	1	145827	769.888	0.631472
1617.8	1	153788	315.532	0.566962
1618.8	1	146544	473.47	0.175387
1619.07	1	154567	310.27	0.709351
1622.31	1	149252	636.215	0.866179
1619.43	1	150086	218.286	0.489758
1618.21	1	155159	624.468	0.361748
1621.44	1	150838	222.027	0.0084156
1619.95	1	146998	373.318	0.92705
1619.12	1	155102	665.96	0.101832
1618.21	1	164010	421.221	0.103096
1618.57	1	154755	506.375	0.416902
1618.49	1	146696	419.387	0.809031
1619.63	1	142905	224.776	-0.0120759
1621.01	1	153582	567.667	0.080247
1622.49	1	155617	778.519	0.164332
1617.8	1	156589	241.518	0.876108
1620.52	1	143901	576.984	0.234155
1621.44	1	141733	782.739	0.42892
1617.64	1	147841	903.371	0.550409
1618.61	1	149276	195.783	-0.0225755
1618.53	1	151757	846.121	0.19198
1620.05	1	147550	576.352	0.318729
1620.88	1	151875	423.404	0.568363
1621.01	1	140800	743.07	0.141583
1622.12	1	158817	292.714	0.512663
1617.93	1	150004	390.805	0.249553
1619.39	1	158649	180.333	-0.0204134
1619.69	1	157601	886.842	0.237245
1622.41	1	148662	801.769	0.434215
1622.45	1	157563	336.247	0.803449
1619.67	1	156125	367.168	0.565033
1621.07	1	155337	207.957	0.152279
